gene,freq
PLFEKH_05975,0.619933714811041
PLFEKH_05980,0.525941678386209
PLFEKH_05985,0.505036249153896
PLFEKH_05990,0.603910958322723
PLFEKH_06040,0.443888950597121
PLFEKH_06045,0.568558900070617
PLFEKH_06060,0.430441436016371
PLFEKH_06070,0.43809451106465
PLFEKH_06080,0.578088882111523
PLFEKH_06085,0.653452749724097
PLFEKH_06160,0.451926988528296
PLFEKH_06170,0.442755610402669
PLFEKH_06175,0.706845115668645
PLFEKH_06180,0.466865079365079
PLFEKH_06195,0.663802016411067
PLFEKH_06215,0.563191760578354
PLFEKH_06230,0.619591357867502
PLFEKH_06255,0.439141910632258
PLFEKH_06260,0.439471497351452
PLFEKH_06270,0.617601071767738
PLFEKH_06280,0.505861325059961
PLFEKH_06290,0.528528583443332
PLFEKH_06300,0.520463360169243
PLFEKH_06305,0.548985899285809
PLFEKH_06320,0.69871481329461
PLFEKH_06325,0.665687468944693
PLFEKH_06355,0.433204226081061
PLFEKH_06360,0.490322262988503
PLFEKH_06385,0.46699650657984
PLFEKH_06395,0.512100003951666
PLFEKH_06400,0.444806535054213
PLFEKH_06475,0.478343137081415
PLFEKH_06495,0.522253632036241
PLFEKH_06500,0.39448817856714
PLFEKH_06525,0.404308728040612
PLFEKH_06565,0.515727890133944
PLFEKH_06570,0.493581572748239
PLFEKH_06575,0.585114947182476
PLFEKH_06600,0.496203642036975
PLFEKH_06645,0.655004964723635
PLFEKH_06665,0.426586989196638
PLFEKH_06670,0.502477388261702
PLFEKH_06675,0.491029798728761
PLFEKH_06695,0.719226992143659
PLFEKH_06725,0.652606870253929
PLFEKH_06740,0.572498637464035
PLFEKH_06765,0.354636705075302
PLFEKH_06775,0.530631126686905
PLFEKH_06785,0.427532335173099
PLFEKH_06800,0.503077169158036
PLFEKH_06810,0.458211251953082
PLFEKH_06860,0.625422206599611
PLFEKH_06885,0.39015219822101
PLFEKH_06910,0.44839693909387
PLFEKH_06920,0.398509240190381
PLFEKH_06925,0.481458601311543
PLFEKH_06970,0.499331532664866
PLFEKH_06980,0.453946178773168
PLFEKH_07045,0.410489906068139
PLFEKH_07160,0.543650793650794
PLFEKH_07180,0.48210288771883
PLFEKH_07185,0.413022857233384
PLFEKH_07240,0.602056277056277
PLFEKH_07245,0.583831908831909
PLFEKH_07275,0.656597979095399
PLFEKH_07285,0.364605118684815
PLFEKH_07290,0.425584749932265
PLFEKH_07300,0.506323152156485
PLFEKH_07315,0.445516103822981
PLFEKH_07330,0.590607129360057
PLFEKH_07360,0.455882352941176
PLFEKH_07370,0.40799985709406
PLFEKH_07380,0.421516754850088
PLFEKH_07405,0.699901558149804
PLFEKH_07410,0.705321201702781
PLFEKH_07430,0.434483027273895
PLFEKH_07440,0.536189995361822
PLFEKH_07445,0.467223649006771
PLFEKH_07460,0.555493734660401
PLFEKH_07465,0.671533646171327
PLFEKH_07475,0.602341693002613
PLFEKH_07480,0.651938679788108
PLFEKH_07485,0.662978761005077
PLFEKH_07505,0.635150180771634
PLFEKH_07510,0.588295494327897
PLFEKH_07515,0.584150626062391
PLFEKH_07570,0.474765392583375
PLFEKH_07575,0.525211012106173
PLFEKH_07585,0.693296055796056
PLFEKH_07595,0.42685488973095
PLFEKH_07615,0.393215256492314
PLFEKH_07620,0.447009780343114
PLFEKH_07625,0.422158886639871
PLFEKH_07630,0.446395600231917
PLFEKH_07640,0.344955507455507
PLFEKH_07655,0.469782190632781
PLFEKH_07695,0.473530480401132
PLFEKH_07700,0.546655017291263
PLFEKH_07710,0.454108499525166
PLFEKH_07730,0.650756017861281
PLFEKH_07740,0.634996008297534
PLFEKH_07755,0.631036676684803
PLFEKH_07820,0.415462652877591
PLFEKH_07840,0.412369295965819
PLFEKH_07855,0.515577314842021
PLFEKH_07860,0.414013165483754
PLFEKH_07870,0.462808171162884
PLFEKH_07935,0.632450095977163
PLFEKH_07940,0.501244588744589
PLFEKH_07955,0.513359788359788
PLFEKH_08020,0.451597260340678
PLFEKH_08030,0.488696087862755
PLFEKH_08040,0.475730891362027
PLFEKH_08060,0.362997704775996
PLFEKH_08065,0.422203190340445
PLFEKH_08070,0.460560815578117
PLFEKH_08075,0.428930016861051
PLFEKH_08080,0.443320222946196
PLFEKH_08120,0.537968329248606
PLFEKH_08130,0.523928022774806
PLFEKH_08170,0.533506693923361
PLFEKH_08175,0.576473808054345
PLFEKH_08180,0.480785233285233
PLFEKH_08185,0.635341825436855
PLFEKH_08200,0.504325920992588
PLFEKH_08205,0.480874292832497
PLFEKH_08210,0.465367623480369
PLFEKH_08235,0.447933484930389
PLFEKH_08240,0.375778139988666
PLFEKH_08250,0.391469487302821
PLFEKH_08255,0.515231681898349
PLFEKH_08270,0.48686316931931
PLFEKH_08300,0.4693310506907
PLFEKH_08305,0.520630481900505
PLFEKH_08310,0.542324787970412
PLFEKH_08420,0.518563612313612
PLFEKH_08470,0.417430717430717
PLFEKH_08495,0.516500945817834
PLFEKH_08500,0.502150959826398
PLFEKH_08575,0.379957215986628
PLFEKH_08595,0.589213810880478
PLFEKH_08610,0.492624916236027
PLFEKH_08615,0.567193998811646
PLFEKH_08625,0.510105263108553
PLFEKH_08705,0.37712669820588
PLFEKH_08710,0.519292315250778
PLFEKH_08730,0.591654795821463
PLFEKH_08740,0.537409812409812
PLFEKH_08745,0.395679363114345
PLFEKH_08775,0.48823252364919
PLFEKH_08805,0.475284464990347
PLFEKH_08960,0.420187836854504
PLFEKH_08965,0.35210296239708
PLFEKH_08995,0.442080088094097
PLFEKH_09100,0.353143686694411
PLFEKH_09105,0.348028496557908
PLFEKH_09145,0.376334141898736
PLFEKH_09200,0.492221208778226
PLFEKH_09215,0.310234135311354
PLFEKH_09255,0.436385817144555
PLFEKH_09270,0.492862013509422
PLFEKH_09285,0.418905578425702
PLFEKH_09335,0.570731671250702
PLFEKH_09345,0.423805180326919
PLFEKH_09370,0.47892817419374
PLFEKH_09405,0.565030525030525
PLFEKH_09415,0.459866541697037
PLFEKH_09460,0.431793236378444
PLFEKH_09475,0.315560583207642
PLFEKH_09575,0.454711890133717
PLFEKH_09620,0.376941219811371
PLFEKH_09630,0.515787159542488
PLFEKH_09635,0.434496475076185
PLFEKH_09675,0.575887387831571
PLFEKH_09685,0.350795183393223
PLFEKH_09710,0.467460317460317
PLFEKH_09715,0.458273208273208
PLFEKH_09735,0.635531126815252
PLFEKH_09775,0.401280971047407
PLFEKH_09795,0.498922069446168
PLFEKH_09800,0.431704968959871
PLFEKH_09805,0.627082920710372
PLFEKH_09810,0.358728154561488
PLFEKH_09820,0.524403802419153
PLFEKH_09825,0.494528291646742
PLFEKH_09835,0.329085405335405
PLFEKH_09860,0.410483576323021
PLFEKH_09865,0.517460317460318
PLFEKH_09920,0.415494549199483
PLFEKH_09925,0.476170423818111
PLFEKH_09930,0.381776008793105
PLFEKH_09945,0.535462216295947
PLFEKH_09980,0.326793141499024
PLFEKH_10015,0.519502305133475
PLFEKH_10035,0.452268822270112
PLFEKH_10055,0.48529207457871
PLFEKH_10070,0.506853431831072
PLFEKH_10080,0.448883594461173
PLFEKH_10155,0.276547218213885
PLFEKH_10170,0.435989160752943
PLFEKH_10180,0.487137740427214
PLFEKH_10185,0.485559726714697
PLFEKH_10200,0.511609686609687
PLFEKH_10260,0.489694564694565
PLFEKH_10265,0.329854623933571
PLFEKH_10270,0.494971146485225
PLFEKH_10280,0.521548821548822
PLFEKH_10285,0.486601355034497
PLFEKH_10360,0.484668726335393
PLFEKH_10365,0.485261388221915
PLFEKH_10370,0.473924887748417
PLFEKH_10375,0.460809635234923
PLFEKH_10380,0.397488441115892
PLFEKH_10405,0.469965065798399
PLFEKH_10435,0.395451134157218
PLFEKH_10450,0.501687861000174
PLFEKH_10485,0.460649308456326
PLFEKH_10520,0.57708933133132
PLFEKH_10545,0.695527692122119
PLFEKH_10550,0.608372454684439
PLFEKH_10590,0.350433492073237
PLFEKH_10600,0.462394781144781
PLFEKH_10605,0.510286557267981
PLFEKH_10610,0.531411906678703
PLFEKH_10625,0.43455401810665
PLFEKH_10630,0.501133933241776
PLFEKH_10695,0.441453003888847
PLFEKH_10720,0.505864072679933
PLFEKH_10725,0.439204014939309
PLFEKH_10730,0.474114204197876
PLFEKH_10735,0.448927787898376
PLFEKH_10745,0.371845787415963
PLFEKH_10755,0.696265030858506
PLFEKH_10785,0.38256552940461
PLFEKH_10825,0.417014858087228
PLFEKH_10835,0.434647056828429
PLFEKH_10840,0.477123629964972
PLFEKH_10845,0.402409718095993
PLFEKH_10875,0.46751581219972
PLFEKH_10900,0.439282759370175
PLFEKH_10915,0.496504884004884
PLFEKH_10950,0.414835867299635
PLFEKH_10965,0.61308916749738
PLFEKH_10970,0.467904634352003
PLFEKH_10980,0.623675634113523
PLFEKH_11005,0.461389228968984
PLFEKH_11035,0.464208086223657
PLFEKH_11040,0.488969020474868
PLFEKH_11045,0.416892320642321
PLFEKH_11090,0.532555450470961
PLFEKH_11095,0.484749386019667
PLFEKH_11100,0.503205176691885
PLFEKH_11105,0.374996145829479
PLFEKH_11110,0.424272534268582
PLFEKH_11130,0.503568698911836
PLFEKH_11140,0.490741718986021
PLFEKH_11145,0.49077826373578
PLFEKH_11165,0.364652014652015
PLFEKH_11195,0.524778300474895
PLFEKH_11200,0.40416325542022
PLFEKH_11480,0.390691661279897
PLFEKH_11515,0.382170177126317
PLFEKH_11545,0.444617425917736
PLFEKH_11585,0.339218397796829
PLFEKH_11720,0.43199685107096
PLFEKH_11790,0.53970840876461
PLFEKH_11810,0.546298146298146
PLFEKH_11845,0.64002313772021
PLFEKH_11850,0.623331457939301
PLFEKH_11870,0.351402918069585
PLFEKH_11915,0.495552598868011
PLFEKH_11920,0.532100867221974
PLFEKH_11960,0.387775579158448
PLFEKH_12005,0.491916068743162
PLFEKH_12015,0.398371683335451
PLFEKH_12030,0.54597967392085
PLFEKH_12045,0.416850099077406
PLFEKH_12060,0.467798028293438
PLFEKH_12065,0.406030971665647
PLFEKH_12135,0.56115183181251
PLFEKH_12300,0.366509730418642
PLFEKH_12305,0.519045451643491
PLFEKH_12320,0.478358819531094
PLFEKH_12490,0.52506475006475
PLFEKH_12565,0.53558991449017
PLFEKH_12580,0.484668353612892
PLFEKH_12585,0.382695459001581
PLFEKH_12625,0.394700320218567
PLFEKH_12635,0.492024340393906
PLFEKH_12725,0.424061381005825
PLFEKH_12770,0.48001047861953
PLFEKH_12775,0.467481709782434
PLFEKH_12785,0.456632855162267
PLFEKH_12790,0.428898616302708
PLFEKH_12795,0.633376422959756
PLFEKH_12800,0.449340959709672
PLFEKH_12805,0.525414213127057
PLFEKH_12810,0.401761205232637
PLFEKH_12840,0.520481164925609
PLFEKH_12860,0.449908966383882
PLFEKH_12890,0.54586260115445
PLFEKH_12900,0.448590790226609
PLFEKH_12905,0.498575036075036
PLFEKH_12915,0.552951537121087
PLFEKH_12930,0.376547222270906
PLFEKH_12940,0.47495108286775
PLFEKH_12945,0.480666709833377
PLFEKH_12950,0.475542528316006
PLFEKH_12955,0.546293459626793
PLFEKH_12960,0.446773288439955
PLFEKH_13015,0.423561159629271
PLFEKH_13025,0.455917945959506
PLFEKH_13040,0.455193560764495
PLFEKH_13075,0.615955116183565
PLFEKH_13100,0.494179894179894
PLFEKH_13105,0.379506377599773
PLFEKH_13110,0.401337478311163
PLFEKH_13120,0.431608669108669
PLFEKH_13145,0.662445497115826
PLFEKH_13150,0.644053168911435
PLFEKH_13155,0.543844652717518
PLFEKH_13165,0.436421524087795
PLFEKH_13175,0.402368462646567
PLFEKH_13240,0.557763532763533
PLFEKH_13260,0.558012537475902
PLFEKH_13265,0.428180307346974
PLFEKH_13280,0.615451642386851
PLFEKH_13300,0.631767296187231
PLFEKH_13335,0.507712208531539
PLFEKH_13350,0.501282667949335
PLFEKH_13360,0.409025931832949
PLFEKH_13365,0.417339864261771
PLFEKH_13370,0.414265055931723
PLFEKH_13375,0.506870050725213
PLFEKH_13380,0.480122501490701
PLFEKH_13385,0.464263668430335
PLFEKH_13390,0.485477067971214
PLFEKH_13450,0.491740127423518
PLFEKH_13525,0.642058288257119
PLFEKH_13540,0.588608310151699
PLFEKH_13550,0.612707673287739
PLFEKH_13560,0.392229796457143
PLFEKH_13565,0.485366512572395
PLFEKH_13570,0.536010507206159
PLFEKH_13590,0.589341285756727
PLFEKH_13605,0.423304473304473
PLFEKH_13610,0.419901425655901
PLFEKH_13615,0.420601449342391
PLFEKH_13635,0.503851161274217
PLFEKH_13640,0.40157401889858
PLFEKH_13650,0.436799543049543
PLFEKH_13660,0.56302132285687
PLFEKH_13670,0.466916725250059
PLFEKH_13675,0.367559692233205
PLFEKH_13705,0.441583670505239
PLFEKH_13710,0.438523821857155
PLFEKH_13720,0.472324172367425
PLFEKH_13725,0.357739140891315
PLFEKH_13745,0.494764880181547
PLFEKH_13750,0.454456149245839
PLFEKH_13755,0.295280353638552
PLFEKH_13775,0.414835164835165
PLFEKH_13780,0.424557944975677
PLFEKH_13785,0.600105897767224
PLFEKH_13795,0.482111948442786
PLFEKH_13800,0.486254792678941
PLFEKH_13825,0.521978746731602
PLFEKH_13860,0.459093837013756
PLFEKH_13880,0.462141846840509
PLFEKH_13895,0.511799366211131
PLFEKH_13910,0.442596183772654
PLFEKH_13930,0.511882222005837
PLFEKH_13935,0.539110775752933
PLFEKH_13960,0.496356286301271
PLFEKH_13965,0.501561024679903
PLFEKH_13970,0.440611651722763
PLFEKH_13975,0.340533639654018
PLFEKH_14025,0.458566173409923
PLFEKH_14045,0.417049524549525
PLFEKH_14135,0.591215483466441
PLFEKH_14145,0.457921591066259
PLFEKH_14215,0.472808837644478
PLFEKH_14235,0.528074515800661
PLFEKH_14335,0.45066647280684
PLFEKH_14390,0.493085020193912
PLFEKH_14415,0.464221378810009
PLFEKH_14425,0.418473545220926
PLFEKH_14430,0.272280521622627
PLFEKH_14440,0.722055582685098
PLFEKH_14450,0.42160043704924
PLFEKH_14470,0.480790972953973
PLFEKH_14475,0.382245798937292
PLFEKH_14480,0.557448225426157
PLFEKH_14485,0.551529341793409
PLFEKH_14500,0.400420567087234
PLFEKH_14570,0.478229077011493
PLFEKH_14575,0.587865722549444
PLFEKH_14585,0.564268861339674
PLFEKH_14605,0.389307920395847
PLFEKH_14610,0.590676581646873
PLFEKH_14615,0.596715049656226
PLFEKH_14620,0.495313788124246
PLFEKH_14625,0.435639605492547
PLFEKH_14635,0.432906830823497
PLFEKH_14650,0.431446821152703
PLFEKH_14655,0.37234412796007
PLFEKH_14660,0.504419777245531
PLFEKH_14675,0.762520684394185
PLFEKH_14690,0.458748427190494
PLFEKH_14695,0.507164653610732
PLFEKH_14705,0.517992257005815
PLFEKH_14715,0.744640507539058
PLFEKH_14740,0.423286666445234
PLFEKH_14770,0.587691618269104
PLFEKH_14775,0.459374901077939
PLFEKH_14795,0.545937627187627
PLFEKH_14800,0.38435767105583
PLFEKH_14805,0.421396746869648
PLFEKH_14825,0.49900197912356
PLFEKH_14845,0.44048380834565
PLFEKH_14860,0.426793851489869
PLFEKH_14875,0.597271379484068
PLFEKH_14885,0.485529782145848
PLFEKH_14890,0.484575390496443
PLFEKH_14900,0.440723918419997
PLFEKH_14905,0.453707811796047
PLFEKH_14920,0.553792775851599
PLFEKH_14955,0.51671897909643
PLFEKH_14980,0.507525970761265
PLFEKH_14990,0.468817454029872
PLFEKH_15035,0.425628075628076
PLFEKH_15045,0.391522166105499
PLFEKH_15060,0.484036934932076
PLFEKH_15080,0.592460205772899
PLFEKH_15105,0.485697082314274
PLFEKH_15110,0.423184748878999
PLFEKH_15115,0.418607043656774
PLFEKH_15120,0.570854481393697
PLFEKH_15135,0.492372442372442
PLFEKH_15140,0.607494548422014
PLFEKH_15165,0.538844148770619
PLFEKH_15170,0.325569183902517
PLFEKH_15185,0.4934527455629
PLFEKH_15210,0.674346141171401
PLFEKH_15225,0.485946535365313
PLFEKH_15230,0.444100417126733
PLFEKH_15275,0.528502225806147
PLFEKH_15280,0.477367252771786
PLFEKH_15295,0.520779638891094
PLFEKH_15305,0.546184207948914
PLFEKH_15315,0.493690267426929
PLFEKH_15320,0.482813372976573
PLFEKH_15330,0.488873907501359
PLFEKH_15390,0.498329311493249
PLFEKH_15405,0.477576415510525
PLFEKH_15410,0.511840743297142
PLFEKH_15415,0.493996565487794
PLFEKH_15455,0.473688271604938
PLFEKH_15490,0.404268128740635
PLFEKH_15495,0.612057618307618
PLFEKH_15500,0.616017109347863
PLFEKH_15505,0.532977450921207
PLFEKH_15510,0.535894284826398
PLFEKH_15515,0.559713297083539
PLFEKH_15520,0.506811520904658
PLFEKH_15540,0.398694438277772
PLFEKH_15590,0.571100540975108
PLFEKH_15625,0.64681622285938
PLFEKH_15630,0.534734931964542
PLFEKH_15655,0.69541588401017
PLFEKH_15665,0.64505080463558
PLFEKH_15670,0.622430367084477
PLFEKH_15680,0.38023088023088
PLFEKH_15685,0.586824568270217
PLFEKH_15705,0.616974096165273
PLFEKH_15745,0.462940685045948
PLFEKH_15760,0.429525749010124
PLFEKH_15770,0.369331700291453
PLFEKH_15820,0.496616054771903
PLFEKH_15825,0.512809820343561
PLFEKH_15835,0.445382274702896
PLFEKH_15850,0.492619109285776
PLFEKH_15870,0.614903590831056
PLFEKH_15880,0.363538748832866
PLFEKH_15910,0.617996546822125
PLFEKH_15915,0.649146957111759
PLFEKH_15925,0.62602990708865
PLFEKH_15935,0.513835719472974
PLFEKH_15940,0.562488129154796
PLFEKH_15945,0.50971620971621
PLFEKH_15955,0.571772041064566
PLFEKH_15995,0.461187269520603
PLFEKH_16000,0.577572608107635
PLFEKH_16005,0.670383612488876
PLFEKH_16020,0.554681972321179
PLFEKH_16100,0.666900408027147
PLFEKH_16110,0.40837508819965
PLFEKH_16115,0.394516594516594
PLFEKH_16145,0.460076799705283
